Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,Wins,Draws,Losses,Points,Goal Difference,Position,Home Expected,Away Expected,Side Home Expected,Side Away Expected,Form Home Expected,Form Away Expected,Away Wins,Away Draws,Away Losses,Away Points,Away Goal Difference,Away Position,League Home Goals Avg,League Away Goals Avg,Home Off Performance,Away Off Performance,Side Home Off Performance,Side Away Off Performance,Form Home Off Performance,Form Away Off Performance,Home Def Performance,Away Def Performance,Side Home Def Performance,Side Away Def Performance,Form Home Def Performance,Form Away Def Performance
2006-11-05,Roma,Fiorentina,3,1,H,R. Rosetti,0.7142857142857142,0.4,0.2857142857142857,0.7894736842105264,1.0,0.15789473684210525,1.2777777777777777,1.1111111111111112,0.975,0.775,0.9,1.5,0.7142857142857142,0.0,0.5714285714285714,0.6842105263157896,0.8235294117647058,0.2631578947368421,1.3076923076923077,1.1758241758241759,0.7232323232323232,1.7275032679738558,1.1555555555555554,2.206896551724138,0.8563131313131315,1.8476767676767676,1.3222222222222222,0.6,1.44,0.6166666666666667,1.507936507936508,0.8666666666666666
2006-11-05,Torino,Messina,1,1,D,A. Romeo,0.14285714285714285,0.6000000000000001,0.5714285714285714,0.21052631578947373,0.11764705882352944,0.894736842105263,0.9791666666666666,1.4166666666666665,1.3,1.425,1.1999999999999997,1.2999999999999998,0.42857142857142855,0.6000000000000001,0.42857142857142855,0.5263157894736843,0.5294117647058824,0.5263157894736843,1.3076923076923077,1.1758241758241759,0.4723076923076923,1.006060606060606,0.5263157894736843,1.5320512820512822,0.4666666666666666,1.000865800865801,1.0192869875222816,1.7147993966817494,1.272183908045977,2.176470588235294,1.0044444444444445,1.6620490620490618
2006-11-11,Fiorentina,Atalanta,3,1,H,A. De Marco,0.625,0.0,0.7142857142857142,0.5714285714285714,0.631578947368421,0.3157894736842105,1.4,1.4,1.85,1.1,1.9,1.8999999999999997,0.5,0.6666666666666666,0.2857142857142857,0.6190476190476191,0.631578947368421,0.21052631578947367,1.3232323232323233,1.1111111111111112,1.4275032679738562,1.8131249143013846,1.3769230769230767,0.6538461538461539,1.5010101010101011,1.770717205499814,1.0695652173913044,1.9066666666666667,1.2,1.9,1.5333333333333332,1.602930402930403
2006-11-11,Milan,Roma,1,2,A,D. Messina,0.5,0.5,0.42857142857142855,0.5714285714285714,0.47368421052631576,0.3684210526315789,0.8500000000000001,1.35,0.8500000000000001,1.7,1.0,1.5999999999999996,0.75,0.3333333333333333,0.2857142857142857,0.8095238095238095,1.0,0.10526315789473684,1.3232323232323233,1.1111111111111112,0.907563025210084,1.0473429951690822,1.28,1.3642857142857143,1.092857142857143,1.3775252525252526,1.4672727272727273,1.5022222222222221,1.6,0.5,1.3572871572871574,1.6412698412698412
2006-11-12,Ascoli,Empoli,0,1,A,P. Dondarini,0.0,0.6666666666666666,0.8571428571428571,0.047619047619047616,0.0,0.9473684210526316,0.7,1.2,0.65,1.025,0.8,1.3000000000000003,0.25,1.0,0.2857142857142857,0.42857142857142855,0.5,0.631578947368421,1.3366336633663367,1.118811881188119,0.8,1.0025641025641026,0.5,1.2,1.0,1.0358585858585858,1.283181818181818,1.2312091503267975,1.2142857142857142,0.9466666666666667,1.4846447669977083,1.192929292929293
2006-11-12,Catania,Livorno,3,2,H,N. Ayroldi,0.375,0.6666666666666666,0.42857142857142855,0.4761904761904762,0.35,0.47368421052631576,1.05,1.15,1.55,1.1,1.1,0.9,0.5,0.6666666666666666,0.2857142857142857,0.6190476190476191,0.45,0.3157894736842105,1.3366336633663367,1.118811881188119,1.2576107226107225,0.876923076923077,2.057894736842105,1.737142857142857,1.3856643356643359,0.9333333333333332,0.6256410256410257,0.7,1.5,1.28,0.5830409356725147,0.8
2006-11-12,Lazio,Udinese,5,0,H,M. Bergonzi,0.375,0.5,0.5714285714285714,0.42857142857142855,0.45,0.6842105263157894,0.8500000000000001,1.0,0.85,0.9499999999999998,0.5,1.0,0.375,0.6666666666666666,0.42857142857142855,0.4761904761904762,0.6000000000000001,0.5263157894736843,1.3366336633663367,1.118811881188119,0.33176470588235296,0.5279411764705881,0.75,1.0,0.28708133971291866,0.5196078431372548,1.1492822966507177,0.688034188034188,0.5,1.2166666666666666,1.2799145299145303,0.8055555555555556
2006-11-12,Messina,Cagliari,2,2,D,A. Giannoccaro,0.375,0.6666666666666666,0.42857142857142855,0.4761904761904762,0.45,0.42105263157894735,1.15,1.0944444444444446,1.2,0.7999999999999998,1.0999999999999999,1.4,0.125,1.0,0.2857142857142857,0.2857142857142857,0.4,0.7894736842105263,1.3366336633663367,1.118811881188119,1.1472370766488413,1.05015873015873,1.1066666666666667,1.1,1.1547119547119546,0.9316239316239316,1.6523880491640193,0.6084033613445378,1.4,0.8965517241379309,1.5620490620490621,0.6142857142857142
2006-11-12,Palermo,Torino,3,0,H,L. Palanca,1.0,0.0,0.2857142857142857,1.0,0.8500000000000001,0.05263157894736842,1.8722222222222225,1.0833333333333333,2.1666666666666665,1.3333333333333335,1.7999999999999998,0.8999999999999999,0.125,0.6666666666666666,0.5714285714285714,0.19047619047619047,0.09999999999999998,0.894736842105263,1.3366336633663367,1.118811881188119,1.3963809523809523,0.5432296781232953,1.7695975232198145,1.1111111111111112,1.754486036838978,0.5,0.8508717948717948,1.040463458110517,1.3923076923076922,1.0438596491228072,0.8615384615384615,1.0382905982905983
2006-11-12,Parma,Inter,1,2,A,M. Saccani,0.25,0.3333333333333333,0.8571428571428571,0.23809523809523808,0.0,0.8421052631578947,1.15,2.0999999999999996,0.9999999999999999,1.9000000000000001,1.3,2.0999999999999996,0.875,0.5,0.0,1.0,0.95,0.0,1.3366336633663367,1.118811881188119,1.618181818181818,1.765,1.26,1.6476190476190475,1.5142857142857142,1.8067226890756303,1.0985688820982937,0.9538461538461538,1.1097435897435897,1.4,1.1351357934478137,1.103846153846154
2006-11-12,Sampdoria,Chievo,3,0,H,L. Marelli,0.25,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.35,0.736842105263158,1.4,1.1500000000000001,1.9,1.4,1.0,0.9000000000000001,0.0,0.5,1.0,0.0,0.09999999999999998,1.0,1.3366336633663367,1.118811881188119,0.8147368421052631,0.488235294117647,1.6175824175824176,1.24,0.8153846153846154,0.42857142857142855,0.9244817927170867,0.7422816399286988,1.3866666666666665,1.5263157894736843,1.0319974143503554,0.7773809523809524
2006-11-12,Siena,Reggina,0,1,A,N. Rizzoli,0.5,0.8333333333333333,0.14285714285714285,0.6666666666666667,0.6000000000000001,0.21052631578947367,1.35,1.0000000000000002,1.7,1.1,1.3,0.8,0.375,0.5,0.5714285714285714,0.42857142857142855,0.25,0.5789473684210527,1.3366336633663367,1.118811881188119,1.217142857142857,0.6040404040404039,1.1505016722408026,0.8,1.2444444444444442,0.6507936507936506,0.8068181818181819,0.9119909502262443,1.2081720430107528,1.3258119658119658,0.7636363636363637,1.112121212121212
2006-11-18,Cagliari,Palermo,1,0,H,P. Bertini,0.1111111111111111,1.0,0.25,0.29166666666666663,0.42857142857142855,0.7894736842105263,1.1818181818181817,1.731818181818182,1.0,1.2999999999999998,0.8999999999999999,1.7,1.0,0.0,0.25,1.0,1.0,0.05263157894736842,1.3944954128440368,1.110091743119266,1.2378631858834905,1.4501890631623569,0.9375,1.7600000000000002,1.0395604395604396,1.8211527035056445,0.8419437340153454,0.38933333333333336,1.3928571428571428,0.8666666666666666,0.8636363636363636,0.4
2006-11-18,Empoli,Milan,0,0,D,P. Tagliavento,0.3333333333333333,0.8571428571428571,0.25,0.5,0.5714285714285715,0.5263157894736843,1.0454545454545454,0.9090909090909092,0.9000000000000001,0.8999999999999999,1.5,0.8999999999999999,0.4444444444444444,0.42857142857142855,0.5,0.5,0.42857142857142866,0.42105263157894735,1.3944954128440368,1.110091743119266,0.9692307692307691,1.0,1.060943396226415,0.6914285714285714,0.9897047397047396,1.1500000000000001,0.7867647058823529,1.5635690235690234,2.1,0.526984126984127,0.7484848484848485,1.4072871572871573
2006-11-19,Ascoli,Fiorentina,1,1,D,P. Mazzoleni,0.0,0.5714285714285714,0.875,0.04166666666666666,0.0,0.9473684210526316,0.8181818181818182,1.5,0.7999999999999998,0.9999999999999999,0.8999999999999999,1.7,0.6666666666666666,0.0,0.625,0.625,0.7142857142857143,0.15789473684210525,1.3783783783783783,1.09009009009009,0.8,1.4116302521008404,0.4,2.023581757508343,1.0,1.372355130249867,1.0498484848484848,1.0124223602484472,1.1665505226480835,1.1087179487179486,1.2384909208438621,1.43859649122807
2006-11-19,Chievo,Atalanta,2,2,D,N. Stefanini,0.0,0.42857142857142855,1.0,0.0,0.0,1.0,1.0454545454545454,1.5454545454545454,1.0,1.0,1.3,1.6999999999999997,0.4444444444444444,0.5714285714285714,0.375,0.5416666666666666,0.5238095238095238,0.3157894736842105,1.3783783783783783,1.09009009009009,0.488235294117647,1.4944435956200661,0.2,0.7048951048951049,0.42857142857142855,1.4144419018560894,1.0041864018334608,2.0685714285714285,0.8647619047619048,1.8443243243243241,1.2107142857142859,1.6520532099479468
2006-11-19,Inter,Reggina,1,0,H,G. Rocchi,0.8888888888888888,0.42857142857142855,0.0,1.0,1.0,0.0,1.7727272727272725,1.1363636363636362,2.133333333333333,1.0166666666666666,1.8,0.9000000000000001,0.4444444444444444,0.42857142857142855,0.5,0.5,0.33333333333333337,0.5263157894736843,1.3783783783783783,1.09009009009009,1.7554761904761904,0.5818181818181818,1.8276097940147686,0.38181818181818183,1.7971988795518208,0.6785714285714285,0.9739130434782609,0.9119909502262443,1.0571428571428572,0.5258119658119658,1.103846153846154,1.112121212121212
2006-11-19,Livorno,Parma,3,0,H,A. Romeo,0.4444444444444444,0.5714285714285714,0.375,0.5416666666666666,0.42857142857142866,0.47368421052631576,1.4545454545454548,1.0454545454545454,1.2,0.7,1.2000000000000002,1.6,0.2222222222222222,0.2857142857142857,0.875,0.20833333333333331,0.0,0.8421052631578947,1.3783783783783783,1.09009009009009,0.8247491638795987,1.792094861660079,0.4666666666666666,1.2666666666666668,0.9777777777777779,1.668131868131868,1.2714285714285716,0.9361038961038961,0.0,1.3794871794871795,1.3454545454545452,0.972670807453416
2006-11-19,Messina,Lazio,1,4,A,N. Ayroldi,0.3333333333333333,0.7142857142857142,0.375,0.45833333333333326,0.4761904761904763,0.631578947368421,1.1363636363636365,1.3636363636363638,1.4166666666666665,1.1666666666666667,1.4,1.5,0.4444444444444444,0.42857142857142855,0.5,0.5,0.7142857142857143,0.5789473684210527,1.3783783783783783,1.09009009009009,1.3132449817871812,1.5082352941176471,1.24,1.0733333333333333,1.3365301365301365,2.287081339712919,1.3512036159998906,1.1492822966507177,1.9,1.1170972423802614,1.181096681096681,1.2799145299145303
2006-11-19,Roma,Catania,7,0,H,O. Girardi,0.7777777777777777,0.2857142857142857,0.25,0.8333333333333333,1.0,0.10526315789473684,1.6363636363636362,1.0909090909090908,1.6666666666666665,1.0,1.4,1.4000000000000001,0.4444444444444444,0.5714285714285714,0.375,0.5416666666666666,0.42857142857142866,0.3684210526315789,1.3783783783783783,1.09009009009009,1.3436392914653783,1.6751931401931401,1.370940170940171,0.7566568914956012,1.6275252525252526,1.7772727272727273,1.5152941176470587,0.7734671125975474,1.6980645161290322,1.059186535764376,1.619047619047619,0.8274853801169592
2006-11-19,Torino,Sampdoria,1,0,H,L. Banti,0.1111111111111111,0.5714285714285714,0.625,0.16666666666666663,0.0,0.894736842105263,1.0272727272727273,1.5727272727272728,1.1333333333333333,1.1500000000000001,0.8999999999999999,1.2999999999999998,0.3333333333333333,0.5714285714285714,0.5,0.41666666666666663,0.5238095238095238,0.736842105263158,1.3783783783783783,1.09009009009009,0.5432296781232953,1.0433082706766916,0.4801619433198381,0.8800000000000001,0.5,1.2153846153846153,0.7209382355585882,0.7816246498599438,1.2125347852389594,1.232706766917293,0.7316239316239317,0.8891402714932127
2006-11-19,Udinese,Siena,3,0,H,S. Farina,0.3333333333333333,0.5714285714285714,0.5,0.41666666666666663,0.38095238095238104,0.7894736842105263,0.9090909090909091,1.0909090909090908,0.5,0.6,0.5,1.2000000000000002,0.4444444444444444,0.7142857142857142,0.25,0.5833333333333333,0.5714285714285715,0.21052631578947367,1.3783783783783783,1.09009009009009,0.175,0.5504761904761905,0.5333333333333333,0.838095238095238,0.16666666666666669,0.5777777777777777,1.864504776269482,0.825,0.17142857142857149,0.4,2.805555555555556,0.8318181818181818
2006-11-25,Chievo,Udinese,2,0,H,O. Pantana,0.0,0.5714285714285714,1.0,0.0,0.09677419354838707,1.0,0.875,1.333333333333333,1.1666666666666665,1.166666666666667,1.1,1.2,0.4444444444444444,0.5714285714285714,0.5,0.46153846153846156,0.4516129032258065,0.5789473684210527,1.4453781512605042,1.0756302521008403,0.570843989769821,0.835,0.4,1.0,0.45054945054945056,1.3666666666666667,1.1430099312452255,1.864504776269482,0.8647619047619048,2.1931372549019605,1.3210084033613447,2.805555555555556
2006-11-25,Milan,Messina,1,0,H,G. Gava,0.4444444444444444,0.5714285714285714,0.5,0.46153846153846156,0.3870967741935485,0.42105263157894735,1.25,1.1666666666666667,1.4833333333333334,1.35,1.5,1.5,0.3333333333333333,0.7142857142857142,0.5,0.3846153846153847,0.3225806451612903,0.6842105263157894,1.4453781512605042,1.0756302521008403,1.0,1.0892449817871812,1.1152941176470588,1.3659919028340082,1.1500000000000001,1.0793872793872796,1.2635690235690233,1.568639513435788,1.6352941176470588,1.8950226244343888,1.0436507936507937,1.3507936507936509
